Timestamp, Slab Average Heat Flux [W/m2], Slab Average Temperature [K], Slab Total Heat Transfer Rate [W], Wall Average Heat Flux [W/m2], Wall Average Temperature [K], Wall Average Effective Temperature [C], Wall Total Heat Transfer Rate [W], Foundation Average Heat Flux [W/m2], Foundation Average Temperature [K], Foundation Total Heat Transfer Rate [W]
2015-Jan-01 00:00:00, 0.004227373738187966, 0.73762029873513679, 676.3797981100746, 0.035971162888910432, 1.5072231831653011, 0.10235178775744465, 1370.6106584026695, 0.014637971255360387, 0.99001694362890036, 2046.990456512744
2015-Jan-01 01:00:00, 0.0042279130039321175, 0.73762020127672345, 676.46608062913879, 0.036034765404970734, 1.5072136514669656, 0.10233246512633362, 1373.0341076162158, 0.014659192554810371, 0.99001375214556619, 2049.5001882453544
2015-Jan-01 02:00:00, 0.0042284520442116384, 0.73762010385902554, 676.55232707386222, 0.036127073745000633, 1.5071998121163646, 0.1023044158858127, 1376.5513359887088, 0.01468982797834136, 0.99000914796492689, 2053.1036630625713
2015-Jan-01 03:00:00, 0.0042289908495115394, 0.73762000648373505, 676.63853592184637, 0.036240763200759904, 1.5071827685270593, 0.10226987101059092, 1380.8832498690826, 0.014727475330297293, 0.99000349296030898, 2057.5217857909292
2015-Jan-01 04:00:00, 0.0042295294104543503, 0.73761990915252029, 676.72470567269613, 0.036367453460837182, 1.507163780180399, 0.10223138004207598, 1385.7105339164175, 0.014769386222676676, 0.98999720018854498, 2062.4352395891137
2015-Jan-01 05:00:00, 0.0042300677179209984, 0.73761981186700398, 676.81083486735974, 0.03649987185851053, 1.5071439374368421, 0.10219115289063495, 1390.7560774197009, 0.014813175527469176, 0.98999062724205833, 2067.5669122870604
2015-Jan-01 06:00:00, 0.004230605763180342, 0.73761971462874143, 676.89692210885471, 0.03663364634026154, 1.5071238944511614, 0.1021505167423086, 1395.853291848839, 0.014857409393298366, 0.98998398865652426, 2072.7502139576936
2015-Jan-01 07:00:00, 0.0042311435380354648, 0.73761961743919324, 676.98296608567432, 0.036765781952918603, 1.5071040981317698, 0.10211037954678701, 1400.8880603833354, 0.014901105598830469, 0.98997743099966184, 2077.8710264690098
2015-Jan-01 08:00:00, 0.0042316810349571979, 0.73761952029970212, 677.06896559315169, 0.036868364632385971, 1.507088705290901, 0.10207919519041217, 1404.7967723223876, 0.014935109526587062, 0.98997231752799841, 2081.8657379155393
2015-Jan-01 09:00:00, 0.0042322182472284255, 0.73761942321146745, 677.15491955654818, 0.036910326203057446, 1.5070823419603989, 0.1020663723211525, 1406.3956357281459, 0.014949232146720738, 0.98997016538181593, 2083.5505552846939
2015-Jan-01 10:00:00, 0.0042327551690781624, 0.73761932617552151, 677.24082705250601, 0.036887838281819359, 1.5070855910468992, 0.10207308318461902, 1405.5387775656941, 0.014942217910353498, 0.9899711657301129, 2082.7796046182002
2015-Jan-01 11:00:00, 0.0042332917958158179, 0.73761922919270506, 677.32668733053083, 0.036812659471429178, 1.5070967221297755, 0.10209578724800378, 1402.6742363462447, 0.014917923130291165, 0.98997475106991617, 2080.0009236767755
2015-Jan-01 12:00:00, 0.0042338281239433801, 0.73761913226364784, 677.41249983094076, 0.036710649453743374, 1.5071118951209737, 0.10212666359950047, 1398.7873445619618, 0.014884828667587462, 0.98997966201793208, 2076.1998443929024
2015-Jan-01 13:00:00, 0.0042343641512437181, 0.73761903538875262, 677.49826419899489, 0.036601260924274549, 1.5071282084169328, 0.10215981609938984, 1394.6193090480701, 0.014849314168205442, 0.98998494697326322, 2072.1175732470651
2015-Jan-01 14:00:00, 0.0042348998768492775, 0.73761893856818272, 677.58398029588443, 0.036494060963458932, 1.5071442265011732, 0.10219233648062861, 1390.5346646531141, 0.014814517222457821, 0.9899901351483571, 2068.1186449489987
2015-Jan-01 15:00:00, 0.0042354353012629938, 0.73761884180185888, 677.66964820207909, 0.036398078164225453, 1.5071585902219466, 0.10222147573534457, 1386.8774282146089, 0.014783398820836702, 0.9899947807998446, 2064.547076416688
